frame.len,ip.proto,tcp.srcport,tcp.dstport,tcp.flags,tcp.flags.ack,tcp.flags.push,tcp.flags.syn,src,dst,label
142,6,49414,8000,24,1,1,0,10.0.0.20,192.168.68.20,1
60,6,49414,8000,17,1,0,0,10.0.0.20,192.168.68.20,1
74,6,49426,8000,2,0,0,1,10.0.0.20,192.168.68.20,1
60,6,56524,8000,16,1,0,0,10.0.0.19,192.168.68.20,1
74,6,38248,8000,2,0,0,1,10.0.0.12,192.168.68.20,1
60,6,49426,8000,16,1,0,0,10.0.0.20,192.168.68.20,1
60,6,38248,8000,16,1,0,0,10.0.0.12,192.168.68.20,1
142,6,38248,8000,24,1,1,0,10.0.0.12,192.168.68.20,1
60,6,38248,8000,17,1,0,0,10.0.0.12,192.168.68.20,1
74,6,38250,8000,2,0,0,1,10.0.0.12,192.168.68.20,1
142,6,49426,8000,24,1,1,0,10.0.0.20,192.168.68.20,1
60,6,49426,8000,17,1,0,0,10.0.0.20,192.168.68.20,1
142,6,49624,8000,24,1,1,0,10.0.0.8,192.168.68.20,1
60,6,49624,8000,17,1,0,0,10.0.0.8,192.168.68.20,1
74,6,49630,8000,2,0,0,1,10.0.0.8,192.168.68.20,1
142,6,39386,8000,24,1,1,0,10.0.0.3,192.168.68.20,1
60,6,39386,8000,17,1,0,0,10.0.0.3,192.168.68.20,1
74,6,39402,8000,2,0,0,1,10.0.0.3,192.168.68.20,1
60,6,48046,443,2,0,0,1,10.0.0.3,192.168.68.20,1
60,6,38250,8000,16,1,0,0,10.0.0.12,192.168.68.20,1
60,6,49630,8000,16,1,0,0,10.0.0.8,192.168.68.20,1
60,6,39402,8000,16,1,0,0,10.0.0.3,192.168.68.20,1
142,6,60600,8000,24,1,1,0,10.0.0.7,192.168.68.20,1
60,6,60600,8000,17,1,0,0,10.0.0.7,192.168.68.20,1
74,6,44814,8000,2,0,0,1,10.0.0.15,192.168.68.20,1
60,6,60590,8000,4,0,0,0,10.0.0.7,192.168.68.20,1
60,6,44814,8000,16,1,0,0,10.0.0.15,192.168.68.20,1
74,6,37146,8000,2,0,0,1,10.0.0.18,192.168.68.20,1
142,6,39402,8000,24,1,1,0,10.0.0.3,192.168.68.20,1
60,6,39402,8000,17,1,0,0,10.0.0.3,192.168.68.20,1
142,6,50530,8000,24,1,1,0,10.0.0.5,192.168.68.20,1
60,6,50530,8000,17,1,0,0,10.0.0.5,192.168.68.20,1
74,6,50546,8000,2,0,0,1,10.0.0.5,192.168.68.20,1
60,6,50546,8000,16,1,0,0,10.0.0.5,192.168.68.20,1
142,6,38250,8000,24,1,1,0,10.0.0.12,192.168.68.20,1
60,6,38250,8000,17,1,0,0,10.0.0.12,192.168.68.20,1
142,6,44814,8000,24,1,1,0,10.0.0.15,192.168.68.20,1
74,6,38260,8000,2,0,0,1,10.0.0.12,192.168.68.20,1
60,6,43340,443,2,0,0,1,10.0.0.12,192.168.68.20,1
60,6,38260,8000,16,1,0,0,10.0.0.12,192.168.68.20,1
142,6,36982,8000,24,1,1,0,10.0.0.16,192.168.68.20,1
60,6,36982,8000,17,1,0,0,10.0.0.16,192.168.68.20,1
74,6,36998,8000,2,0,0,1,10.0.0.16,192.168.68.20,1
60,6,36998,8000,16,1,0,0,10.0.0.16,192.168.68.20,1
142,6,59528,8000,24,1,1,0,10.0.0.13,192.168.68.20,1
60,6,59528,8000,17,1,0,0,10.0.0.13,192.168.68.20,1
74,6,59542,8000,2,0,0,1,10.0.0.13,192.168.68.20,1
74,6,37158,8000,2,0,0,1,10.0.0.18,192.168.68.20,1
74,6,37168,8000,2,0,0,1,10.0.0.18,192.168.68.20,1
74,6,37170,8000,2,0,0,1,10.0.0.18,192.168.68.20,1
142,6,36998,8000,24,1,1,0,10.0.0.16,192.168.68.20,1
60,6,36998,8000,17,1,0,0,10.0.0.16,192.168.68.20,1
74,6,37002,8000,2,0,0,1,10.0.0.16,192.168.68.20,1
74,6,46400,8000,2,0,0,1,10.0.0.6,192.168.68.20,1
142,6,56524,8000,24,1,1,0,10.0.0.19,192.168.68.20,1
60,6,56524,8000,17,1,0,0,10.0.0.19,192.168.68.20,1
74,6,56540,8000,2,0,0,1,10.0.0.19,192.168.68.20,1
60,6,40853,8000,2,0,0,1,10.0.0.20,192.168.68.20,1
302,17,0,0,0,0,0,0,10.0.0.12,192.168.68.20,1
60,6,36998,8000,17,1,0,0,10.0.0.16,192.168.68.20,1
142,6,38260,8000,24,1,1,0,10.0.0.12,192.168.68.20,1
60,6,38260,8000,17,1,0,0,10.0.0.12,192.168.68.20,1
74,6,38274,8000,2,0,0,1,10.0.0.12,192.168.68.20,1
142,6,37036,8000,24,1,1,0,10.0.0.4,192.168.68.20,1
74,6,59544,8000,2,0,0,1,10.0.0.13,192.168.68.20,1
60,6,59544,8000,16,1,0,0,10.0.0.13,192.168.68.20,1
142,6,59544,8000,24,1,1,0,10.0.0.13,192.168.68.20,1
60,6,59544,8000,17,1,0,0,10.0.0.13,192.168.68.20,1
142,6,50546,8000,24,1,1,0,10.0.0.5,192.168.68.20,1
60,6,50546,8000,17,1,0,0,10.0.0.5,192.168.68.20,1
74,6,50550,8000,2,0,0,1,10.0.0.5,192.168.68.20,1
74,6,59548,8000,2,0,0,1,10.0.0.13,192.168.68.20,1
60,6,44814,8000,17,1,0,0,10.0.0.15,192.168.68.20,1
74,6,44828,8000,2,0,0,1,10.0.0.15,192.168.68.20,1
74,6,38284,8000,2,0,0,1,10.0.0.12,192.168.68.20,1
495,17,0,0,0,0,0,0,10.0.0.13,192.168.68.20,1
74,6,44838,8000,2,0,0,1,10.0.0.15,192.168.68.20,1
74,6,59552,8000,2,0,0,1,10.0.0.13,192.168.68.20,1
74,6,57378,8000,2,0,0,1,10.0.0.14,192.168.68.20,1
74,6,46404,8000,2,0,0,1,10.0.0.6,192.168.68.20,1
288,17,0,0,0,0,0,0,10.0.0.6,192.168.68.20,1
142,6,57918,8000,24,1,1,0,10.0.0.1,192.168.68.20,1
60,6,48082,8000,17,1,0,0,10.0.0.17,192.168.68.20,1
60,6,38284,8000,16,1,0,0,10.0.0.12,192.168.68.20,1
60,6,44838,8000,16,1,0,0,10.0.0.15,192.168.68.20,1
60,6,59552,8000,16,1,0,0,10.0.0.13,192.168.68.20,1
60,6,57378,8000,16,1,0,0,10.0.0.14,192.168.68.20,1
60,6,46404,8000,16,1,0,0,10.0.0.6,192.168.68.20,1
60,6,57340,8000,4,0,0,0,10.0.0.14,192.168.68.20,1
60,6,57340,8000,4,0,0,0,10.0.0.14,192.168.68.20,1
60,6,57340,8000,4,0,0,0,10.0.0.14,192.168.68.20,1
142,6,57378,8000,24,1,1,0,10.0.0.14,192.168.68.20,1
490,17,0,0,0,0,0,0,10.0.0.7,192.168.68.20,1
142,6,46404,8000,24,1,1,0,10.0.0.6,192.168.68.20,1
74,6,60614,8000,2,0,0,1,10.0.0.7,192.168.68.20,1
74,6,60616,8000,2,0,0,1,10.0.0.7,192.168.68.20,1
60,6,37036,8000,17,1,0,0,10.0.0.4,192.168.68.20,1
60,6,35068,443,2,0,0,1,10.0.0.3,192.168.68.20,1
60,6,39374,8000,4,0,0,0,10.0.0.3,192.168.68.20,1
142,6,49630,8000,24,1,1,0,10.0.0.8,192.168.68.20,1
60,6,49630,8000,17,1,0,0,10.0.0.8,192.168.68.20,1
74,6,49644,8000,2,0,0,1,10.0.0.8,192.168.68.20,1
74,6,60628,8000,2,0,0,1,10.0.0.7,192.168.68.20,1
142,6,37012,8000,24,1,1,0,10.0.0.2,192.168.68.20,1
74,6,56556,8000,2,0,0,1,10.0.0.19,192.168.68.20,1
60,6,59166,80,2,0,0,1,10.0.0.19,192.168.68.20,1
60,6,57918,8000,17,1,0,0,10.0.0.1,192.168.68.20,1
60,6,49414,8000,4,0,0,0,10.0.0.20,192.168.68.20,1
60,6,49414,8000,4,0,0,0,10.0.0.20,192.168.68.20,1
60,6,60600,8000,4,0,0,0,10.0.0.7,192.168.68.20,1
142,6,53450,8000,24,1,1,0,10.0.0.9,192.168.68.20,1
60,6,53450,8000,17,1,0,0,10.0.0.9,192.168.68.20,1
74,6,53456,8000,2,0,0,1,10.0.0.9,192.168.68.20,1
60,6,53456,8000,16,1,0,0,10.0.0.9,192.168.68.20,1
60,6,24265,8000,2,0,0,1,10.0.0.13,192.168.68.20,1
60,6,24265,8000,4,0,0,0,10.0.0.13,192.168.68.20,1
60,6,62245,8000,2,0,0,1,10.0.0.2,192.168.68.20,1
60,6,62245,8000,4,0,0,0,10.0.0.2,192.168.68.20,1
142,6,44838,8000,24,1,1,0,10.0.0.15,192.168.68.20,1
60,6,44838,8000,17,1,0,0,10.0.0.15,192.168.68.20,1
74,6,44854,8000,2,0,0,1,10.0.0.15,192.168.68.20,1
60,6,44854,8000,16,1,0,0,10.0.0.15,192.168.68.20,1
60,6,17235,8000,2,0,0,1,10.0.0.14,192.168.68.20,1
517,17,0,0,0,0,0,0,10.0.0.3,192.168.68.20,1
60,6,57378,8000,17,1,0,0,10.0.0.14,192.168.68.20,1
74,6,57388,8000,2,0,0,1,10.0.0.14,192.168.68.20,1
499,17,0,0,0,0,0,0,10.0.0.13,192.168.68.20,1
60,6,45278,80,2,0,0,1,10.0.0.9,192.168.68.20,1
142,6,59552,8000,24,1,1,0,10.0.0.13,192.168.68.20,1
60,6,59552,8000,17,1,0,0,10.0.0.13,192.168.68.20,1
60,6,49402,8000,4,0,0,0,10.0.0.20,192.168.68.20,1
60,6,49402,8000,4,0,0,0,10.0.0.20,192.168.68.20,1
60,6,49402,8000,4,0,0,0,10.0.0.20,192.168.68.20,1
142,6,38284,8000,24,1,1,0,10.0.0.12,192.168.68.20,1
60,6,38284,8000,17,1,0,0,10.0.0.12,192.168.68.20,1
74,6,57930,8000,2,0,0,1,10.0.0.1,192.168.68.20,1
74,6,50184,8000,2,0,0,1,10.0.0.11,192.168.68.20,1
60,6,50184,8000,16,1,0,0,10.0.0.11,192.168.68.20,1
60,6,36960,8000,4,0,0,0,10.0.0.16,192.168.68.20,1
74,6,39406,8000,2,0,0,1,10.0.0.3,192.168.68.20,1
60,6,37012,8000,17,1,0,0,10.0.0.2,192.168.68.20,1
74,6,50554,8000,2,0,0,1,10.0.0.5,192.168.68.20,1
60,6,50554,8000,16,1,0,0,10.0.0.5,192.168.68.20,1
74,6,37014,8000,2,0,0,1,10.0.0.16,192.168.68.20,1
60,6,37014,8000,16,1,0,0,10.0.0.16,192.168.68.20,1
60,6,44321,8000,2,0,0,1,10.0.0.16,192.168.68.20,1
142,6,37014,8000,24,1,1,0,10.0.0.16,192.168.68.20,1
60,6,37014,8000,17,1,0,0,10.0.0.16,192.168.68.20,1
74,6,37022,8000,2,0,0,1,10.0.0.16,192.168.68.20,1
74,6,37038,8000,2,0,0,1,10.0.0.4,192.168.68.20,1
275,17,0,0,0,0,0,0,10.0.0.18,192.168.68.20,1
74,6,37026,8000,2,0,0,1,10.0.0.16,192.168.68.20,1
74,6,56566,8000,2,0,0,1,10.0.0.19,192.168.68.20,1
507,17,0,0,0,0,0,0,10.0.0.12,192.168.68.20,1
74,6,57400,8000,2,0,0,1,10.0.0.14,192.168.68.20,1
366,17,0,0,0,0,0,0,10.0.0.14,192.168.68.20,1
74,6,37032,8000,2,0,0,1,10.0.0.16,192.168.68.20,1
498,17,0,0,0,0,0,0,10.0.0.9,192.168.68.20,1
142,6,53456,8000,24,1,1,0,10.0.0.9,192.168.68.20,1
60,6,53456,8000,17,1,0,0,10.0.0.9,192.168.68.20,1
74,6,53468,8000,2,0,0,1,10.0.0.9,192.168.68.20,1
74,6,37048,8000,2,0,0,1,10.0.0.16,192.168.68.20,1
74,6,53474,8000,2,0,0,1,10.0.0.9,192.168.68.20,1
74,6,53488,8000,2,0,0,1,10.0.0.9,192.168.68.20,1
398,17,0,0,0,0,0,0,10.0.0.6,192.168.68.20,1
74,6,49438,8000,2,0,0,1,10.0.0.20,192.168.68.20,1
74,6,57942,8000,2,0,0,1,10.0.0.1,192.168.68.20,1
368,17,0,0,0,0,0,0,10.0.0.20,192.168.68.20,1
74,6,39408,8000,2,0,0,1,10.0.0.3,192.168.68.20,1
74,6,39420,8000,2,0,0,1,10.0.0.3,192.168.68.20,1
60,6,38250,8000,4,0,0,0,10.0.0.12,192.168.68.20,1
60,6,38250,8000,4,0,0,0,10.0.0.12,192.168.68.20,1
60,6,39376,8000,4,0,0,0,10.0.0.3,192.168.68.20,1
60,6,39376,8000,4,0,0,0,10.0.0.3,192.168.68.20,1
60,6,39376,8000,4,0,0,0,10.0.0.3,192.168.68.20,1
60,6,39469,8000,2,0,0,1,10.0.0.6,192.168.68.20,1
74,6,57404,8000,2,0,0,1,10.0.0.14,192.168.68.20,1
74,6,37014,8000,2,0,0,1,10.0.0.2,192.168.68.20,1
60,6,46404,8000,17,1,0,0,10.0.0.6,192.168.68.20,1
74,6,37042,8000,2,0,0,1,10.0.0.4,192.168.68.20,1
74,6,57416,8000,2,0,0,1,10.0.0.14,192.168.68.20,1
60,6,37042,8000,16,1,0,0,10.0.0.4,192.168.68.20,1
60,6,57416,8000,16,1,0,0,10.0.0.14,192.168.68.20,1
142,6,57416,8000,24,1,1,0,10.0.0.14,192.168.68.20,1
60,6,57416,8000,17,1,0,0,10.0.0.14,192.168.68.20,1
298,17,0,0,0,0,0,0,10.0.0.15,192.168.68.20,1
74,6,49450,8000,2,0,0,1,10.0.0.20,192.168.68.20,1
142,6,44854,8000,24,1,1,0,10.0.0.15,192.168.68.20,1
60,6,44854,8000,17,1,0,0,10.0.0.15,192.168.68.20,1
74,6,44862,8000,2,0,0,1,10.0.0.15,192.168.68.20,1
142,6,50554,8000,24,1,1,0,10.0.0.5,192.168.68.20,1
60,6,50554,8000,17,1,0,0,10.0.0.5,192.168.68.20,1
74,6,50570,8000,2,0,0,1,10.0.0.5,192.168.68.20,1
60,6,36600,80,2,0,0,1,10.0.0.12,192.168.68.20,1
60,6,44854,8000,17,1,0,0,10.0.0.15,192.168.68.20,1
60,6,7784,8080,2,0,0,1,10.0.0.15,192.168.68.20,1
159,17,0,0,0,0,0,0,10.0.0.18,192.168.68.20,1
60,6,12203,443,2,0,0,1,10.0.0.8,192.168.68.20,1
274,17,0,0,0,0,0,0,10.0.0.9,192.168.68.20,1
60,6,8977,8000,2,0,0,1,10.0.0.20,192.168.68.20,1
60,6,36982,8000,4,0,0,0,10.0.0.16,192.168.68.20,1
142,6,37042,8000,24,1,1,0,10.0.0.4,192.168.68.20,1
60,6,37042,8000,17,1,0,0,10.0.0.4,192.168.68.20,1
74,6,46416,8000,2,0,0,1,10.0.0.6,192.168.68.20,1
328,17,0,0,0,0,0,0,10.0.0.5,192.168.68.20,1
74,6,37030,8000,2,0,0,1,10.0.0.2,192.168.68.20,1
60,6,30771,8080,2,0,0,1,10.0.0.5,192.168.68.20,1
60,6,49624,8000,4,0,0,0,10.0.0.8,192.168.68.20,1
60,6,49614,8000,4,0,0,0,10.0.0.8,192.168.68.20,1
74,6,49454,8000,2,0,0,1,10.0.0.20,192.168.68.20,1
60,6,28680,443,2,0,0,1,10.0.0.2,192.168.68.20,1
60,6,55069,443,2,0,0,1,10.0.0.7,192.168.68.20,1
74,6,38300,8000,2,0,0,1,10.0.0.12,192.168.68.20,1
74,6,46424,8000,2,0,0,1,10.0.0.6,192.168.68.20,1
60,6,38300,8000,16,1,0,0,10.0.0.12,192.168.68.20,1
378,17,0,0,0,0,0,0,10.0.0.14,192.168.68.20,1
60,6,46424,8000,16,1,0,0,10.0.0.6,192.168.68.20,1
313,17,0,0,0,0,0,0,10.0.0.19,192.168.68.20,1
450,17,0,0,0,0,0,0,10.0.0.12,192.168.68.20,1
142,6,38300,8000,24,1,1,0,10.0.0.12,192.168.68.20,1
60,6,38300,8000,17,1,0,0,10.0.0.12,192.168.68.20,1
74,6,38308,8000,2,0,0,1,10.0.0.12,192.168.68.20,1
74,6,38310,8000,2,0,0,1,10.0.0.12,192.168.68.20,1
398,17,0,0,0,0,0,0,10.0.0.11,192.168.68.20,1
60,6,39386,8000,4,0,0,0,10.0.0.3,192.168.68.20,1
74,6,38320,8000,2,0,0,1,10.0.0.12,192.168.68.20,1
60,6,43312,8080,2,0,0,1,10.0.0.11,192.168.68.20,1
60,6,39386,8000,4,0,0,0,10.0.0.3,192.168.68.20,1
60,6,48968,8000,16,1,0,0,10.0.0.16,192.168.68.20,1
60,6,58404,8000,16,1,0,0,10.0.0.10,192.168.68.20,1
60,6,58404,8000,16,1,0,0,10.0.0.10,192.168.68.20,1
142,6,48968,8000,24,1,1,0,10.0.0.16,192.168.68.20,1
60,6,48968,8000,17,1,0,0,10.0.0.16,192.168.68.20,1
74,6,48980,8000,2,0,0,1,10.0.0.16,192.168.68.20,1
60,6,48980,8000,16,1,0,0,10.0.0.16,192.168.68.20,1
142,6,48980,8000,24,1,1,0,10.0.0.16,192.168.68.20,1
60,6,48980,8000,17,1,0,0,10.0.0.16,192.168.68.20,1
74,6,48996,8000,2,0,0,1,10.0.0.16,192.168.68.20,1
60,6,48996,8000,16,1,0,0,10.0.0.16,192.168.68.20,1
60,6,48968,8000,4,0,0,0,10.0.0.16,192.168.68.20,1
60,6,48968,8000,4,0,0,0,10.0.0.16,192.168.68.20,1
60,6,48968,8000,4,0,0,0,10.0.0.16,192.168.68.20,1
142,6,48996,8000,24,1,1,0,10.0.0.16,192.168.68.20,1
60,6,48996,8000,17,1,0,0,10.0.0.16,192.168.68.20,1
74,6,49000,8000,2,0,0,1,10.0.0.16,192.168.68.20,1
60,6,49000,8000,16,1,0,0,10.0.0.16,192.168.68.20,1
142,6,49000,8000,24,1,1,0,10.0.0.16,192.168.68.20,1
60,6,49000,8000,17,1,0,0,10.0.0.16,192.168.68.20,1
74,6,49002,8000,2,0,0,1,10.0.0.16,192.168.68.20,1
60,6,58404,8000,16,1,0,0,10.0.0.10,192.168.68.20,1
60,6,49002,8000,16,1,0,0,10.0.0.16,192.168.68.20,1
142,6,49002,8000,24,1,1,0,10.0.0.16,192.168.68.20,1
60,6,49002,8000,17,1,0,0,10.0.0.16,192.168.68.20,1
60,6,48980,8000,4,0,0,0,10.0.0.16,192.168.68.20,1
60,6,48980,8000,4,0,0,0,10.0.0.16,192.168.68.20,1
60,6,48980,8000,4,0,0,0,10.0.0.16,192.168.68.20,1
60,6,58404,8000,20,1,0,0,10.0.0.10,192.168.68.20,1
74,6,58416,8000,2,0,0,1,10.0.0.10,192.168.68.20,1
60,6,58416,8000,16,1,0,0,10.0.0.10,192.168.68.20,1
60,6,48996,8000,4,0,0,0,10.0.0.16,192.168.68.20,1
60,6,48996,8000,4,0,0,0,10.0.0.16,192.168.68.20,1
60,6,48996,8000,4,0,0,0,10.0.0.16,192.168.68.20,1
142,6,58416,8000,24,1,1,0,10.0.0.10,192.168.68.20,1
60,6,58416,8000,17,1,0,0,10.0.0.10,192.168.68.20,1
74,6,58418,8000,2,0,0,1,10.0.0.10,192.168.68.20,1
60,6,58418,8000,16,1,0,0,10.0.0.10,192.168.68.20,1
142,6,58418,8000,24,1,1,0,10.0.0.10,192.168.68.20,1
60,6,58418,8000,17,1,0,0,10.0.0.10,192.168.68.20,1
74,6,58432,8000,2,0,0,1,10.0.0.10,192.168.68.20,1
60,6,49000,8000,4,0,0,0,10.0.0.16,192.168.68.20,1
60,6,49000,8000,4,0,0,0,10.0.0.16,192.168.68.20,1
60,6,58432,8000,16,1,0,0,10.0.0.10,192.168.68.20,1
60,6,49000,8000,4,0,0,0,10.0.0.16,192.168.68.20,1
142,6,58432,8000,24,1,1,0,10.0.0.10,192.168.68.20,1
60,6,58432,8000,17,1,0,0,10.0.0.10,192.168.68.20,1
74,6,58438,8000,2,0,0,1,10.0.0.10,192.168.68.20,1
60,6,58438,8000,16,1,0,0,10.0.0.10,192.168.68.20,1
142,6,58438,8000,24,1,1,0,10.0.0.10,192.168.68.20,1
60,6,58438,8000,17,1,0,0,10.0.0.10,192.168.68.20,1
60,6,36768,80,2,0,0,1,10.0.0.10,192.168.68.20,1
60,6,16940,80,2,0,0,1,10.0.0.16,192.168.68.20,1
389,17,0,0,0,0,0,0,10.0.0.16,192.168.68.20,1
60,6,58416,8000,4,0,0,0,10.0.0.10,192.168.68.20,1
60,6,58416,8000,4,0,0,0,10.0.0.10,192.168.68.20,1
60,6,58416,8000,4,0,0,0,10.0.0.10,192.168.68.20,1
60,6,49002,8000,4,0,0,0,10.0.0.16,192.168.68.20,1
60,6,49002,8000,4,0,0,0,10.0.0.16,192.168.68.20,1
60,6,49002,8000,4,0,0,0,10.0.0.16,192.168.68.20,1
60,6,58418,8000,4,0,0,0,10.0.0.10,192.168.68.20,1
60,6,58418,8000,4,0,0,0,10.0.0.10,192.168.68.20,1
60,6,58418,8000,4,0,0,0,10.0.0.10,192.168.68.20,1
60,6,58438,8000,4,0,0,0,10.0.0.10,192.168.68.20,1
60,6,58438,8000,4,0,0,0,10.0.0.10,192.168.68.20,1
60,6,58438,8000,4,0,0,0,10.0.0.10,192.168.68.20,1
60,6,58432,8000,4,0,0,0,10.0.0.10,192.168.68.20,1
60,6,58432,8000,4,0,0,0,10.0.0.10,192.168.68.20,1
60,6,58432,8000,4,0,0,0,10.0.0.10,192.168.68.20,1
422,17,0,0,0,0,0,0,10.0.0.10,192.168.68.20,1
74,6,49010,8000,2,0,0,1,10.0.0.16,192.168.68.20,1
60,6,49010,8000,16,1,0,0,10.0.0.16,192.168.68.20,1
142,6,49010,8000,24,1,1,0,10.0.0.16,192.168.68.20,1
60,6,49010,8000,17,1,0,0,10.0.0.16,192.168.68.20,1
74,6,49014,8000,2,0,0,1,10.0.0.16,192.168.68.20,1
60,6,49014,8000,16,1,0,0,10.0.0.16,192.168.68.20,1
60,6,49010,8000,4,0,0,0,10.0.0.16,192.168.68.20,1
142,6,49014,8000,24,1,1,0,10.0.0.16,192.168.68.20,1
60,6,49014,8000,17,1,0,0,10.0.0.16,192.168.68.20,1
74,6,49026,8000,2,0,0,1,10.0.0.16,192.168.68.20,1
60,6,49010,8000,4,0,0,0,10.0.0.16,192.168.68.20,1
60,6,49010,8000,4,0,0,0,10.0.0.16,192.168.68.20,1
60,6,49026,8000,16,1,0,0,10.0.0.16,192.168.68.20,1
142,6,49026,8000,24,1,1,0,10.0.0.16,192.168.68.20,1
60,6,49026,8000,17,1,0,0,10.0.0.16,192.168.68.20,1
60,6,53765,443,2,0,0,1,10.0.0.10,192.168.68.20,1
60,6,49026,8000,4,0,0,0,10.0.0.16,192.168.68.20,1
60,6,49026,8000,4,0,0,0,10.0.0.16,192.168.68.20,1
60,6,49026,8000,4,0,0,0,10.0.0.16,192.168.68.20,1
74,6,49036,8000,2,0,0,1,10.0.0.16,192.168.68.20,1
60,6,49036,8000,16,1,0,0,10.0.0.16,192.168.68.20,1
142,6,49036,8000,24,1,1,0,10.0.0.16,192.168.68.20,1
60,6,49036,8000,17,1,0,0,10.0.0.16,192.168.68.20,1
74,6,49046,8000,2,0,0,1,10.0.0.16,192.168.68.20,1
60,6,49046,8000,16,1,0,0,10.0.0.16,192.168.68.20,1
60,6,49014,8000,4,0,0,0,10.0.0.16,192.168.68.20,1
74,6,58448,8000,2,0,0,1,10.0.0.10,192.168.68.20,1
60,6,49014,8000,4,0,0,0,10.0.0.16,192.168.68.20,1
60,6,49014,8000,4,0,0,0,10.0.0.16,192.168.68.20,1
60,6,58448,8000,16,1,0,0,10.0.0.10,192.168.68.20,1
142,6,49046,8000,24,1,1,0,10.0.0.16,192.168.68.20,1
60,6,49046,8000,17,1,0,0,10.0.0.16,192.168.68.20,1
60,6,49036,8000,4,0,0,0,10.0.0.16,192.168.68.20,1
60,6,49036,8000,4,0,0,0,10.0.0.16,192.168.68.20,1
60,6,49036,8000,4,0,0,0,10.0.0.16,192.168.68.20,1
60,6,49046,8000,4,0,0,0,10.0.0.16,192.168.68.20,1
60,6,49046,8000,4,0,0,0,10.0.0.16,192.168.68.20,1
60,6,49046,8000,4,0,0,0,10.0.0.16,192.168.68.20,1
142,6,58448,8000,24,1,1,0,10.0.0.10,192.168.68.20,1
60,6,58448,8000,17,1,0,0,10.0.0.10,192.168.68.20,1
74,6,58456,8000,2,0,0,1,10.0.0.10,192.168.68.20,1
450,17,0,0,0,0,0,0,10.0.0.10,192.168.68.20,1
60,6,58456,8000,16,1,0,0,10.0.0.10,192.168.68.20,1
60,6,58448,8000,4,0,0,0,10.0.0.10,192.168.68.20,1
60,6,58448,8000,4,0,0,0,10.0.0.10,192.168.68.20,1
60,6,58448,8000,4,0,0,0,10.0.0.10,192.168.68.20,1
142,6,58456,8000,24,1,1,0,10.0.0.10,192.168.68.20,1
60,6,58456,8000,17,1,0,0,10.0.0.10,192.168.68.20,1
74,6,58470,8000,2,0,0,1,10.0.0.10,192.168.68.20,1
60,6,58456,8000,17,1,0,0,10.0.0.10,192.168.68.20,1
60,6,58470,8000,16,1,0,0,10.0.0.10,192.168.68.20,1
60,6,58456,8000,4,0,0,0,10.0.0.10,192.168.68.20,1
60,6,58456,8000,4,0,0,0,10.0.0.10,192.168.68.20,1
60,6,58456,8000,4,0,0,0,10.0.0.10,192.168.68.20,1
142,6,58470,8000,24,1,1,0,10.0.0.10,192.168.68.20,1
60,6,58470,8000,17,1,0,0,10.0.0.10,192.168.68.20,1
60,6,43557,443,2,0,0,1,10.0.0.16,192.168.68.20,1
60,6,58470,8000,4,0,0,0,10.0.0.10,192.168.68.20,1
74,6,49060,8000,2,0,0,1,10.0.0.16,192.168.68.20,1
60,6,58470,8000,4,0,0,0,10.0.0.10,192.168.68.20,1
60,6,58470,8000,4,0,0,0,10.0.0.10,192.168.68.20,1
74,6,58484,8000,2,0,0,1,10.0.0.10,192.168.68.20,1
60,6,49060,8000,16,1,0,0,10.0.0.16,192.168.68.20,1
142,6,49060,8000,24,1,1,0,10.0.0.16,192.168.68.20,1
60,6,49060,8000,17,1,0,0,10.0.0.16,192.168.68.20,1
74,6,49076,8000,2,0,0,1,10.0.0.16,192.168.68.20,1
60,6,58484,8000,16,1,0,0,10.0.0.10,192.168.68.20,1
60,6,49076,8000,16,1,0,0,10.0.0.16,192.168.68.20,1
142,6,49076,8000,24,1,1,0,10.0.0.16,192.168.68.20,1
60,6,49076,8000,17,1,0,0,10.0.0.16,192.168.68.20,1
74,6,49086,8000,2,0,0,1,10.0.0.16,192.168.68.20,1
142,6,58484,8000,24,1,1,0,10.0.0.10,192.168.68.20,1
60,6,49086,8000,16,1,0,0,10.0.0.16,192.168.68.20,1
60,6,58484,8000,17,1,0,0,10.0.0.10,192.168.68.20,1
74,6,58488,8000,2,0,0,1,10.0.0.10,192.168.68.20,1
142,6,49086,8000,24,1,1,0,10.0.0.16,192.168.68.20,1
60,6,49086,8000,17,1,0,0,10.0.0.16,192.168.68.20,1
74,6,49088,8000,2,0,0,1,10.0.0.16,192.168.68.20,1
60,6,58488,8000,16,1,0,0,10.0.0.10,192.168.68.20,1
60,6,49088,8000,16,1,0,0,10.0.0.16,192.168.68.20,1
60,6,49060,8000,4,0,0,0,10.0.0.16,192.168.68.20,1
60,6,49060,8000,4,0,0,0,10.0.0.16,192.168.68.20,1
60,6,49060,8000,4,0,0,0,10.0.0.16,192.168.68.20,1
142,6,58488,8000,24,1,1,0,10.0.0.10,192.168.68.20,1
60,6,58488,8000,17,1,0,0,10.0.0.10,192.168.68.20,1
142,6,49088,8000,24,1,1,0,10.0.0.16,192.168.68.20,1
60,6,49088,8000,17,1,0,0,10.0.0.16,192.168.68.20,1
74,6,49102,8000,2,0,0,1,10.0.0.16,192.168.68.20,1
60,6,49102,8000,16,1,0,0,10.0.0.16,192.168.68.20,1
60,6,49086,8000,4,0,0,0,10.0.0.16,192.168.68.20,1
